Area	Name	Age	MarriageStatus	kidsAges	StudentD	Income	Housetype	nRooms	JobType
1	3784	49	1	[6, 16]	0	1	1	3	1	
1	3785	41	1	[14, 8, 2, 5]	0	0	3	4	1	
1	3786	19	1	[]	1	0	3	5	1	
1	3787	32	0	[7, 1]	0	2	1	2	1	
1	3788	81	0	[16, 11]	0	2	3	3	2	
1	3789	80	0	[15, 6, 0]	0	1	1	2	2	
1	3790	18	0	[12]	0	0	3	3	1	
1	3791	80	0	[]	0	2	1	1	2	
1	3792	74	1	[14]	0	1	2	3	2	
1	3793	55	0	[0, 0, 9]	0	0	1	2	1	
1	3794	23	0	[15, 8, 3]	0	1	3	3	1	
1	3795	19	0	[14]	0	3	1	1	1	
1	3796	32	0	[14, 14, 14, 10]	0	0	3	4	1	
1	3797	33	1	[]	0	2	1	2	1	
1	3798	28	1	[1, 9, 11]	0	4	3	3	1	
1	3799	40	1	[3]	3	0	3	3	1	
1	3800	32	0	[15]	0	0	1	2	1	
1	3801	41	0	[2, 4, 1, 9]	0	2	3	2	0	
1	3802	56	0	[0]	0	0	1	2	1	
1	3803	54	1	[9, 2, 4]	0	2	3	2	1	
1	3804	18	1	[3, 9, 3, 7]	3	0	3	3	1	
1	3805	73	0	[3]	0	1	3	2	2	
1	3806	20	0	[3, 9, 15, 10]	1	0	3	3	1	
1	3807	24	0	[11, 5]	2	0	3	4	1	
1	3808	21	0	[4, 0]	3	0	3	2	1	
1	3809	75	0	[16, 15, 0, 14]	0	2	3	2	2	
1	3810	83	1	[14, 11, 6]	0	0	3	3	2	
1	3811	53	0	[9, 14]	0	0	3	3	1	
1	3812	70	0	[1, 11, 9, 1]	0	0	3	3	2	
1	3813	21	0	[16, 10, 17, 10]	0	0	1	2	1	
1	3814	18	1	[]	0	1	3	2	1	
1	3815	36	0	[10, 5, 12]	0	4	1	2	1	
1	3816	25	0	[]	2	0	1	2	1	
1	3817	22	0	[15, 11, 15]	3	0	3	3	1	
1	3818	23	0	[10, 5, 5]	2	0	3	3	1	
1	3819	73	1	[1]	1	1	3	3	2	
1	3820	43	0	[8, 2, 13, 6]	0	0	1	2	1	
1	3821	37	1	[3]	0	3	3	3	1	
1	3822	21	0	[4, 4, 4]	3	0	1	2	1	
1	3823	31	1	[11, 8]	0	4	3	5	1	
1	3824	31	0	[8]	0	3	3	3	1	
1	3825	35	0	[0]	0	4	1	2	1	
1	3826	74	0	[0, 3, 11, 0]	0	4	3	2	2	
1	3827	43	1	[2, 10, 12, 4]	0	2	1	2	1	
1	3828	24	0	[]	3	3	3	1	1	
1	3829	35	0	[0]	0	3	3	2	1	
1	3830	77	0	[2, 17]	0	4	1	2	2	
1	3831	18	0	[]	0	1	3	2	1	
1	3832	86	0	[6]	0	0	3	3	2	
1	3833	56	0	[14]	0	4	1	2	1	
1	3834	37	1	[15]	0	1	3	4	1	
1	3835	26	0	[3, 17, 14]	0	1	3	3	1	
1	3836	21	0	[5]	3	0	1	2	1	
1	3837	22	1	[6]	0	4	3	3	1	
1	3838	56	0	[4]	0	2	3	2	1	
1	3839	85	0	[]	0	0	3	3	2	
1	3840	25	0	[8, 13, 11, 13]	0	3	3	3	1	
1	3841	59	1	[]	0	4	3	2	1	
1	3842	63	0	[15, 4, 14, 4]	0	4	3	2	1	
1	3843	30	1	[]	0	1	1	2	1	
1	3844	83	1	[8, 17, 8]	0	0	3	4	2	
1	3845	80	0	[0, 1, 0]	0	4	3	3	2	
1	3846	34	0	[9]	0	2	3	3	1	
1	3847	31	0	[11, 15]	0	4	3	4	1	
1	3848	60	0	[12]	0	2	3	3	1	
1	3849	31	1	[7, 1]	0	4	1	4	1	
1	3850	35	0	[12, 11, 5, 12]	0	4	3	4	1	
1	3851	18	0	[13, 6]	0	4	1	1	1	
1	3852	23	0	[9, 16, 10, 2]	3	0	1	2	1	
1	3853	29	0	[16, 15, 7, 9]	0	4	3	4	1	
1	3854	71	1	[17, 10, 15, 9]	0	3	3	2	2	
1	3855	88	0	[8]	0	3	3	4	2	
1	3856	34	1	[7]	0	2	3	3	1	
1	3857	48	0	[3, 0, 3, 9]	0	0	1	2	1	
1	3858	27	1	[12, 5, 0]	1	0	3	2	1	
1	3859	66	0	[14, 14]	0	0	1	2	2	
1	3860	66	0	[9]	0	1	1	2	2	
1	3861	32	0	[12, 4, 16]	0	4	1	2	1	
1	3862	19	0	[4, 6, 10]	0	2	3	3	1	
1	3863	70	0	[1, 14, 9]	0	0	1	2	2	
1	3864	88	1	[8, 7]	0	1	1	1	2	
1	3865	48	0	[16, 12]	0	2	3	2	1	
1	3866	65	0	[1, 4, 11]	0	4	3	3	1	
1	3867	42	1	[16, 6]	0	4	3	4	1	
1	3868	57	0	[]	0	4	3	5	1	
1	3869	55	1	[15]	0	0	3	4	1	
1	3870	31	1	[]	0	1	3	3	1	
1	3871	52	1	[16, 14]	0	1	3	3	1	
1	3872	23	1	[5]	0	3	1	2	1	
1	3873	22	0	[7, 14, 15, 5]	3	0	3	3	1	
1	3874	27	0	[]	0	1	3	4	1	
1	3875	32	1	[]	0	2	2	2	1	
1	3876	22	0	[2]	2	0	3	3	1	
1	3877	18	0	[15, 7, 13]	0	4	3	5	1	
1	3878	20	1	[17, 14]	1	0	1	2	1	
1	3879	78	0	[7, 1]	0	3	3	5	2	
1	3880	21	1	[3, 14]	2	0	3	3	1	
1	3881	27	0	[2, 13, 1]	0	4	3	3	1	
1	3882	42	0	[10, 16]	0	1	3	3	1	
1	3883	27	0	[0]	0	0	3	3	0	
1	3884	40	0	[17, 4, 9, 1]	0	4	3	2	1	
1	3885	31	0	[16, 2, 8, 14]	0	3	3	4	1	
1	3886	19	1	[7]	0	1	3	3	1	
1	3887	56	0	[]	0	2	1	2	1	
1	3888	20	0	[13, 11, 4, 16]	0	2	3	5	1	
1	3889	65	1	[]	0	0	3	3	1	
1	3890	59	0	[16]	0	0	2	3	1	
1	3891	50	0	[]	0	4	3	2	0	
1	3892	27	1	[]	0	0	1	2	1	
1	3893	49	1	[]	0	3	3	3	1	
1	3894	30	1	[11, 7, 9]	0	0	3	3	0	
1	3895	25	1	[8, 1, 10]	0	4	3	3	0	
1	3896	20	0	[]	3	0	3	2	1	
1	3897	27	1	[16]	0	4	1	2	1	
1	3898	20	1	[]	2	0	2	3	1	
1	3899	24	0	[0, 17, 0, 9]	3	0	3	4	1	
1	3900	33	0	[15]	2	0	3	2	1	
1	3901	36	0	[8]	0	0	1	1	1	
1	3902	30	0	[10]	3	4	3	3	1	
1	3903	46	1	[2]	0	4	1	2	1	
1	3904	58	1	[7]	0	1	3	4	1	
1	3905	87	0	[2, 7]	0	1	1	1	2	
1	3906	83	0	[15]	0	4	1	2	2	
1	3907	63	0	[]	0	3	2	3	1	
1	3908	53	1	[9]	0	2	1	2	1	
1	3909	30	0	[14, 16]	0	0	3	4	1	
1	3910	52	0	[10]	0	1	3	2	1	
1	3911	73	0	[]	0	2	3	4	2	
1	3912	76	0	[0, 10]	0	2	1	2	2	
1	3913	89	0	[0, 4]	0	3	3	2	2	
1	3914	63	1	[15]	0	3	3	5	1	
1	3915	19	0	[]	0	1	1	2	1	
1	3916	33	0	[2, 17]	0	4	1	3	1	
1	3917	47	0	[9]	0	3	3	5	1	
1	3918	37	0	[5, 8, 2, 6]	0	1	3	3	1	
1	3919	19	0	[16, 9]	0	1	1	2	1	
1	3920	25	1	[12, 6, 9]	0	4	1	1	1	
1	3921	25	0	[2]	2	0	3	3	1	
1	3922	18	0	[4, 14, 9]	2	3	3	5	1	
1	3923	44	0	[]	0	3	3	5	1	
1	3924	84	1	[11, 1]	0	2	3	3	2	
1	3925	21	0	[7]	3	0	3	3	1	
1	3926	24	0	[1, 7]	2	1	1	2	0	
1	3927	53	0	[15, 5, 15]	0	1	1	1	1	
1	3928	24	0	[17, 16]	0	4	1	1	0	
1	3929	48	0	[10]	0	4	3	2	1	
1	3930	79	0	[8]	0	0	1	1	2	
1	3931	55	0	[10, 4, 11, 16]	0	3	3	5	1	
1	3932	75	0	[7]	0	1	3	3	2	
1	3933	55	0	[17, 12, 8, 14]	0	3	1	2	1	
1	3934	37	0	[2, 9, 16, 12]	0	2	1	1	0	
1	3935	73	0	[6, 5, 15, 14]	0	4	3	3	2	
1	3936	22	0	[2, 17, 2, 7]	0	0	3	3	1	
1	3937	68	1	[6, 15]	0	4	3	2	2	
1	3938	32	0	[6, 4, 17, 6]	0	1	1	2	1	
1	3939	37	0	[7, 15, 17]	0	3	3	4	1	
1	3940	34	0	[12, 13, 3]	1	0	3	3	1	
1	3941	88	0	[4, 13, 14]	0	2	3	3	2	
1	3942	22	0	[13]	0	0	2	3	1	
1	3943	69	0	[12, 1, 13, 4]	0	2	3	2	2	
1	3944	47	0	[4, 13]	0	1	1	2	1	
1	3945	42	0	[9, 8]	0	0	1	2	1	
1	3946	23	1	[]	3	0	1	2	1	
1	3947	56	0	[10, 0, 11]	0	0	3	3	1	
1	3948	23	0	[]	3	0	1	2	1	
1	3949	38	0	[]	0	0	3	3	1	
1	3950	36	0	[]	0	4	3	3	1	
1	3951	73	0	[]	0	0	3	3	2	
1	3952	29	0	[]	0	1	3	3	1	
1	3953	33	1	[16, 4, 9]	0	1	3	3	1	
1	3954	25	0	[9, 16, 3, 17]	0	4	1	1	1	
1	3955	61	0	[7, 3, 0]	0	1	3	1	1	
1	3956	29	0	[2, 14, 1, 0]	0	0	3	3	1	
1	3957	30	0	[2, 9]	0	0	3	5	1	
1	3958	79	0	[12, 13, 13]	0	4	3	4	2	
1	3959	90	1	[9]	0	3	3	3	2	
1	3960	81	1	[]	0	1	1	2	2	
1	3961	23	1	[3, 3]	3	0	3	3	1	
1	3962	75	0	[2, 17, 14]	0	4	1	2	2	
1	3963	32	0	[11, 16]	0	4	3	4	1	
1	3964	38	0	[0, 6]	0	4	3	3	1	
1	3965	43	1	[7, 12, 0]	0	2	1	1	1	
1	3966	34	0	[16, 2, 4]	0	0	3	4	1	
1	3967	23	0	[4, 16, 9, 15]	2	0	1	4	1	
1	3968	43	0	[5, 11, 15, 8]	0	0	2	3	0	
1	3969	34	1	[12, 9, 0]	0	2	3	5	1	
1	3970	67	0	[]	0	3	3	4	2	
1	3971	27	0	[3, 4]	0	4	3	1	1	
1	3972	36	0	[15, 17, 17]	0	0	1	2	1	
1	3973	26	0	[3, 15, 2]	0	1	3	3	1	
1	3974	87	0	[10]	0	1	3	5	2	
1	3975	72	0	[]	0	3	3	4	2	
1	3976	43	0	[]	0	2	1	4	1	
1	3977	59	0	[4, 2, 4]	0	4	2	3	1	
1	3978	68	0	[0]	0	0	3	3	2	
1	3979	81	0	[3, 0, 13, 11]	0	4	3	3	2	
1	3980	71	0	[]	0	3	3	4	2	
1	3981	27	1	[5, 14, 15]	0	2	3	3	1	
1	3982	25	0	[8, 9, 2]	0	3	1	2	0	
1	3983	19	0	[9, 10, 10]	0	3	3	5	1	
1	3984	18	0	[12]	1	0	3	3	1	
1	3985	43	1	[]	0	1	3	2	1	
1	3986	24	0	[14, 4]	1	0	2	3	1	
1	3987	43	0	[4]	0	3	3	4	1	
1	3988	81	0	[0, 14, 6]	0	0	3	3	2	
1	3989	23	0	[11]	0	0	1	1	1	
1	3990	26	1	[16, 3]	0	3	1	1	1	
1	3991	21	0	[1, 14, 0]	0	4	3	5	0	
1	3992	55	0	[8, 1, 16, 8]	0	0	3	3	1	
1	3993	85	0	[4, 4, 14]	0	0	1	2	2	
1	3994	20	1	[10, 17, 16]	2	0	3	2	1	
1	3995	22	0	[2]	0	2	1	2	1	
1	3996	60	0	[]	0	3	3	2	1	
1	3997	18	0	[4, 5, 6]	0	0	3	3	1	
1	3998	21	1	[]	3	3	3	4	1	
1	3999	87	0	[2, 8]	0	0	3	3	2	
1	4000	60	0	[11, 1, 7, 0]	0	1	1	2	1	
1	4001	75	0	[14, 13]	0	1	1	2	2	
1	4002	19	0	[17, 4]	0	0	3	3	1	
1	4003	28	0	[15, 2]	0	1	3	3	1	
1	4004	21	0	[]	3	0	3	4	0	
1	4005	60	0	[4, 3, 10]	0	1	3	5	1	
1	4006	18	0	[4, 1, 10, 5]	0	1	1	4	1	
1	4007	34	0	[13, 3, 3, 10]	0	4	3	3	1	
1	4008	42	0	[15, 4]	0	2	2	4	1	
1	4009	27	0	[3, 15]	0	0	3	3	1	
1	4010	22	1	[3]	0	4	3	3	1	
1	4011	19	0	[17]	0	3	1	1	1	
1	4012	22	0	[6, 16]	1	0	3	3	1	
1	4013	22	1	[3, 15, 13]	2	0	1	1	1	
1	4014	48	0	[]	0	4	2	3	1	
1	4015	82	1	[15, 13]	0	2	3	3	2	
1	4016	22	0	[17]	3	3	3	4	1	
1	4017	65	0	[12, 15, 17, 10]	0	0	3	3	1	
1	4018	52	0	[1, 17, 2]	0	0	1	1	1	
1	4019	87	0	[0, 17, 7]	0	0	3	4	2	
1	4020	54	0	[10, 5, 4, 17]	0	0	3	3	1	
1	4021	39	0	[17, 9, 1]	0	1	3	3	1	
1	4022	25	0	[]	0	2	1	2	1	
1	4023	28	0	[]	0	0	3	3	1	
1	4024	71	0	[]	0	4	3	3	2	
1	4025	66	0	[]	0	2	3	3	2	
1	4026	60	0	[]	0	4	1	1	1	
1	4027	22	1	[13]	1	0	1	2	1	
1	4028	21	0	[2, 2]	2	0	3	3	1	
1	4029	40	0	[]	0	0	3	4	1	
1	4030	68	1	[]	0	0	2	3	2	
1	4031	44	0	[]	0	0	3	5	1	
1	4032	37	0	[8, 0]	0	3	3	3	1	
1	4033	39	1	[9]	0	0	3	3	1	
1	4034	75	0	[2, 2]	0	2	1	2	2	
1	4035	55	0	[]	0	0	3	3	1	
1	4036	62	1	[8, 13, 14, 16]	0	2	3	3	1	
1	4037	56	1	[0]	0	4	1	2	1	
1	4038	44	1	[10, 2, 17]	0	4	1	1	1	
1	4039	23	0	[14, 2, 8, 4]	0	2	3	3	1	
1	4040	25	1	[6, 5, 8, 1]	0	3	3	3	1	
1	4041	32	0	[4, 13, 3]	0	2	3	5	1	
1	4042	38	1	[]	3	2	1	4	1	
1	4043	24	0	[8, 11, 7]	0	4	1	1	1	
1	4044	87	1	[11, 12]	0	3	3	2	2	
1	4045	23	1	[]	3	2	3	3	1	
1	4046	77	0	[2]	0	1	3	5	2	
1	4047	31	1	[2, 9]	0	4	3	3	1	
1	4048	21	0	[1, 3]	2	0	3	3	1	
1	4049	19	0	[14]	0	1	3	3	1	
1	4050	27	0	[17, 10, 11]	3	1	3	3	1	
1	4051	21	0	[11, 1, 8, 10]	2	0	2	3	1	
1	4052	78	1	[9, 11]	0	2	3	5	2	
1	4053	25	0	[2, 14]	0	0	1	2	1	
1	4054	42	1	[10, 3, 14, 2]	0	0	1	1	1	
1	4055	46	1	[16, 2, 13]	0	2	3	3	1	
1	4056	40	0	[16]	0	1	3	2	1	
1	4057	18	0	[16]	3	2	3	2	1	
1	4058	23	1	[5, 12]	3	0	1	2	1	
1	4059	21	0	[]	2	0	3	4	1	
1	4060	26	0	[5, 2, 14, 2]	0	4	1	1	1	
1	4061	29	0	[5]	0	1	3	3	1	
1	4062	18	1	[4, 6, 5]	0	4	1	1	1	
1	4063	18	1	[8, 4, 7]	3	0	2	4	1	
1	4064	45	0	[3]	0	0	1	2	1	
1	4065	86	1	[]	0	2	3	3	2	
1	4066	25	0	[4, 12]	1	0	3	2	0	
1	4067	81	1	[2, 1, 1]	0	4	3	3	2	
1	4068	33	0	[9]	0	0	3	4	1	
1	4069	59	1	[6, 11, 15]	0	1	3	3	1	
1	4070	90	0	[12]	0	2	3	3	2	
1	4071	82	0	[12, 2]	0	1	3	2	2	
1	4072	70	0	[]	0	1	1	2	2	
1	4073	46	0	[16, 8]	0	4	3	4	1	
1	4074	80	0	[3, 0, 15]	0	4	3	5	2	
1	4075	58	1	[5, 6, 10]	0	0	3	4	1	
1	4076	60	0	[17, 2, 11]	0	0	3	5	1	
1	4077	47	1	[12, 2, 15, 13]	0	1	3	2	1	
1	4078	36	1	[3]	0	3	3	3	0	
1	4079	46	0	[4, 1, 12, 6]	0	1	3	3	1	
1	4080	27	1	[]	0	0	3	3	1	
1	4081	27	0	[6, 5]	0	0	3	5	1	
1	4082	23	0	[7, 14]	1	0	1	2	1	
1	4083	68	1	[10, 4, 5]	0	2	3	5	2	
1	4084	55	0	[12]	0	0	2	3	1	
1	4085	62	0	[15]	0	3	1	2	1	
1	4086	21	0	[16, 5, 7]	0	0	3	2	1	
1	4087	23	1	[16]	1	0	3	3	1	
1	4088	19	1	[13, 11, 17]	0	0	3	3	1	
1	4089	18	1	[13, 5, 11]	0	4	3	4	1	
1	4090	79	0	[7]	0	3	3	4	2	
1	4091	34	1	[0, 11]	0	1	3	3	1	
1	4092	30	0	[3, 16, 13]	0	4	3	2	1	
1	4093	74	1	[7, 4, 9, 15]	0	2	3	5	2	
1	4094	21	0	[8, 4, 2]	2	2	3	5	1	
1	4095	41	0	[7, 8, 3, 15]	0	3	3	2	1	
1	4096	27	0	[16, 3, 9]	0	3	2	3	1	
1	4097	19	1	[4, 15, 3, 5]	0	2	1	1	1	
1	4098	23	0	[]	3	0	1	1	1	
1	4099	34	0	[17, 8, 2]	0	4	3	3	1	
1	4100	40	0	[]	0	1	1	2	1	
1	4101	21	0	[7, 12]	0	0	3	2	0	
1	4102	31	0	[11, 4, 2, 0]	0	3	1	2	1	
1	4103	55	0	[5, 8, 0, 16]	0	0	1	4	1	
1	4104	23	1	[12, 13]	3	4	3	3	1	
1	4105	49	0	[15, 5, 13, 11]	0	0	1	1	0	
1	4106	43	1	[7, 10, 7]	0	4	3	3	1	
1	4107	62	0	[12, 9]	0	2	3	2	1	
1	4108	42	1	[]	0	0	3	4	1	
1	4109	88	0	[]	0	4	1	1	2	
1	4110	88	0	[7, 3]	0	4	3	5	2	
1	4111	69	1	[16, 16, 13]	0	0	2	3	2	
1	4112	28	0	[13, 13, 4]	0	4	3	5	1	
1	4113	34	0	[]	0	0	3	2	1	
1	4114	37	0	[7, 1, 5, 3]	0	3	3	3	1	
1	4115	82	0	[17, 3]	0	0	1	2	2	
1	4116	32	0	[]	0	0	3	3	1	
1	4117	48	0	[12, 2]	0	0	1	2	1	
1	4118	28	1	[10, 0]	1	0	1	3	1	
1	4119	30	1	[13]	0	1	3	3	1	
1	4120	30	0	[11, 17, 10, 2]	0	0	3	4	1	
1	4121	74	0	[12, 16, 1, 7]	0	2	1	2	2	
1	4122	21	1	[2, 4, 16, 2]	0	3	3	4	1	
1	4123	35	0	[13, 8, 4]	0	1	3	3	1	
1	4124	41	0	[7, 9, 17, 1]	0	2	2	3	1	
1	4125	32	1	[]	0	1	3	4	1	
1	4126	80	0	[14]	0	1	3	4	2	
1	4127	23	0	[14]	0	3	3	4	1	
1	4128	21	0	[0, 7]	2	0	3	3	1	
1	4129	26	0	[5, 13, 13]	0	4	3	3	1	
1	4130	22	1	[16, 6, 15, 4]	3	0	3	3	0	
1	4131	19	1	[6, 0, 3, 12]	2	3	1	2	1	
1	4132	30	1	[15, 2, 9, 12]	0	0	1	2	1	
1	4133	81	0	[8, 16]	0	1	3	3	2	
1	4134	54	1	[9, 4, 8, 7]	0	4	3	5	1	
1	4135	56	1	[]	0	1	3	3	1	
1	4136	35	1	[0]	0	3	3	3	1	
1	4137	30	0	[12, 11, 16]	0	2	3	2	1	
1	4138	35	1	[]	0	2	3	4	1	
1	4139	54	1	[9, 8]	0	0	3	3	1	
1	4140	24	0	[15, 16]	0	1	3	3	1	
1	4141	43	0	[12, 13]	0	3	1	2	1	
1	4142	83	1	[3, 1, 11]	0	3	1	2	2	
1	4143	76	0	[3, 11]	0	1	3	3	2	
1	4144	21	1	[0, 14, 7, 9]	0	0	3	4	1	
1	4145	60	1	[10, 13, 5]	0	0	2	3	1	
1	4146	58	0	[1]	0	1	1	2	1	
1	4147	24	0	[9, 13]	3	0	3	3	1	
1	4148	68	0	[6, 8, 14]	0	3	2	3	2	
1	4149	44	0	[14, 0]	0	4	2	3	1	
1	4150	55	0	[]	0	0	1	2	1	
1	4151	45	1	[0, 13]	0	2	3	2	1	
1	4152	24	1	[0]	0	3	3	4	1	
1	4153	21	0	[]	2	0	3	3	1	
1	4154	40	1	[6]	0	0	3	3	1	
1	4155	21	1	[]	2	0	1	2	1	
1	4156	60	1	[8]	0	0	2	4	0	
1	4157	32	0	[10, 1, 2]	0	2	1	2	1	
1	4158	25	0	[1, 1, 2]	3	0	1	3	1	
1	4159	50	1	[16, 10]	0	0	3	3	1	
1	4160	27	0	[0, 13, 16]	0	4	3	5	1	
1	4161	59	0	[7]	0	1	3	2	1	
1	4162	31	0	[12, 11, 2, 13]	0	3	1	2	1	
1	4163	39	1	[15, 16, 4, 14]	0	4	3	4	1	
1	4164	18	0	[14]	0	1	3	2	1	
1	4165	75	1	[6, 3, 10]	0	0	3	3	2	
1	4166	65	0	[10, 7]	0	2	3	2	1	
1	4167	29	1	[1]	0	1	1	2	1	
1	4168	25	1	[11, 2, 8, 14]	0	3	3	2	1	
1	4169	60	0	[8, 8]	0	1	2	3	1	
1	4170	87	0	[]	0	0	1	2	2	
1	4171	21	0	[]	0	3	3	4	1	
1	4172	77	0	[6]	0	1	3	4	2	
1	4173	27	0	[10, 7, 0, 5]	0	1	3	3	1	
1	4174	42	0	[16, 7, 13, 2]	0	2	1	2	1	
1	4175	20	1	[]	0	3	3	3	1	
1	4176	60	0	[]	0	1	1	2	1	
1	4177	82	0	[15, 0]	0	3	1	2	2	
1	4178	28	0	[0, 4, 2]	0	1	1	2	1	
1	4179	37	0	[2]	0	1	3	2	1	
1	4180	45	1	[]	0	3	3	2	1	
1	4181	25	1	[13]	0	2	3	3	1	
1	4182	48	0	[11]	0	2	3	3	1	
1	4183	50	0	[14, 16]	0	2	3	2	1	
1	4184	52	0	[8]	0	3	3	1	1	
1	4185	20	1	[8, 14, 6]	0	4	3	5	1	
1	4186	20	0	[7, 3, 3, 9]	0	1	1	2	1	
1	4187	67	1	[9]	0	2	3	2	2	
1	4188	54	1	[9, 0, 6, 8]	0	4	3	2	1	
1	4189	18	1	[8, 12, 3, 3]	1	0	3	3	1	
1	4190	27	0	[9]	2	2	3	1	1	
1	4191	62	0	[12, 6]	0	0	3	3	1	
1	4192	87	1	[9, 10]	0	1	3	3	2	
1	4193	20	1	[15, 17]	3	0	1	2	1	
1	4194	61	1	[12]	0	0	1	2	1	
1	4195	23	1	[7, 17, 10]	1	0	1	4	1	
1	4196	21	0	[]	2	0	3	5	1	
1	4197	31	0	[6, 10, 5, 3]	0	1	3	5	1	
1	4198	48	0	[0, 9, 8, 5]	0	0	3	2	1	
1	4199	38	1	[]	0	0	3	2	1	
1	4200	32	1	[]	0	1	3	3	0	
1	4201	85	1	[]	0	0	3	2	2	
1	4202	21	0	[]	0	0	1	2	1	
1	4203	31	1	[]	0	4	3	3	1	
1	4204	19	0	[]	1	0	1	2	1	
1	4205	87	1	[9, 3, 0]	0	2	3	4	2	
1	4206	27	1	[6, 7, 6, 6]	3	0	3	3	1	
1	4207	66	1	[13, 4, 16]	0	1	3	1	2	
1	4208	52	0	[1]	0	0	3	3	1	
1	4209	25	0	[6, 2, 9]	0	4	3	3	1	
1	4210	19	1	[7]	2	0	3	3	1	
1	4211	21	1	[13]	2	0	1	2	1	
1	4212	72	1	[12]	0	4	1	2	2	
1	4213	35	0	[6]	0	1	2	3	1	
1	4214	26	0	[4]	0	0	3	3	1	
1	4215	24	0	[17]	0	1	3	2	1	
1	4216	72	0	[]	0	4	1	1	2	
1	4217	86	0	[15, 3]	0	3	3	5	2	
1	4218	38	1	[]	0	4	2	2	1	
1	4219	20	0	[1, 10]	0	3	1	2	1	
1	4220	36	0	[7]	2	1	3	4	1	
1	4221	21	0	[5, 1]	0	2	3	2	1	
1	4222	47	0	[0, 12]	0	0	3	4	1	
1	4223	40	0	[15, 3, 9]	0	1	3	3	1	
1	4224	20	0	[0, 13]	0	2	1	2	1	
1	4225	47	1	[14, 15]	0	0	3	3	1	
1	4226	60	1	[16]	0	0	3	3	1	
1	4227	72	0	[]	0	4	3	3	2	
1	4228	20	1	[10, 11]	2	2	3	4	1	
1	4229	26	0	[3, 11, 12]	0	0	3	3	1	
1	4230	23	0	[14, 7, 14]	2	0	3	3	1	
1	4231	51	1	[3]	0	0	3	2	1	
1	4232	86	0	[]	0	2	3	4	2	
1	4233	76	1	[14, 3]	0	0	1	1	2	
1	4234	32	0	[9]	0	4	1	2	1	
1	4235	61	0	[11]	0	0	3	4	1	
1	4236	68	0	[4, 16, 17, 0]	0	0	3	2	2	
1	4237	75	0	[8, 10]	0	0	3	2	2	
1	4238	37	0	[4, 15, 12]	0	0	3	2	1	
1	4239	59	0	[16, 4, 12, 0]	0	0	1	2	1	
1	4240	22	0	[12]	0	3	3	3	1	
1	4241	68	0	[]	0	3	3	3	2	
1	4242	35	1	[4, 12, 1, 0]	0	1	3	2	0	
1	4243	57	0	[6, 7]	0	1	3	3	1	
1	4244	63	0	[9, 7, 0, 15]	0	1	3	3	1	
1	4245	79	0	[6, 6, 14, 12]	0	1	3	4	2	
1	4246	24	0	[]	1	1	3	3	1	
1	4247	55	1	[]	0	3	3	3	1	
1	4248	24	0	[17, 13]	2	0	3	3	1	
1	4249	23	1	[10, 5, 6, 12]	0	3	3	4	1	
1	4250	38	0	[]	0	3	1	2	1	
1	4251	40	1	[4, 5, 14]	0	0	3	3	1	
1	4252	52	0	[12, 2, 14, 6]	0	4	3	3	0	
1	4253	24	0	[11, 3]	3	1	3	3	1	
1	4254	29	0	[15]	0	1	3	2	1	
1	4255	40	0	[2, 0]	0	4	1	1	1	
1	4256	44	1	[1, 5, 13]	0	1	3	3	1	
1	4257	64	0	[16]	0	2	1	2	1	
1	4258	30	0	[16]	0	4	3	3	1	
1	4259	54	0	[13, 4, 6, 17]	0	3	2	2	1	
1	4260	21	1	[7, 0, 2, 14]	1	0	3	5	1	
1	4261	18	0	[]	0	3	3	2	1	
1	4262	72	0	[7, 2, 0]	0	0	3	5	2	
1	4263	35	0	[15, 13]	0	1	3	3	1	
1	4264	64	0	[6, 14]	0	0	1	2	1	
1	4265	24	1	[0, 16, 12, 5]	3	0	3	5	1	
1	4266	27	0	[14, 1, 12, 16]	0	4	3	5	1	
1	4267	20	1	[6, 6]	2	1	3	3	1	
1	4268	22	0	[0, 1]	0	4	1	1	1	
1	4269	48	0	[14]	0	1	3	3	1	
1	4270	65	0	[7, 3, 0, 17]	0	2	3	2	1	
1	4271	19	0	[2]	0	3	3	2	1	
1	4272	26	0	[14]	0	3	1	4	1	
1	4273	48	0	[16, 17, 9]	0	1	3	3	1	
1	4274	47	0	[]	0	4	3	4	1	
1	4275	67	0	[16, 13, 6, 17]	0	0	3	2	2	
1	4276	19	0	[]	2	0	3	5	1	
1	4277	60	0	[16, 13, 9, 14]	0	1	1	1	1	
1	4278	41	0	[8, 4, 17, 1]	0	1	1	3	1	
1	4279	67	0	[15, 17, 0]	0	1	3	5	2	
1	4280	83	0	[13, 3]	0	2	1	2	2	
1	4281	24	0	[0, 12, 5, 2]	1	0	3	5	1	
1	4282	55	0	[5, 0, 10]	0	1	3	4	1	
1	4283	23	0	[2, 2, 4]	1	0	1	2	1	
1	4284	31	0	[]	0	3	3	5	0	
1	4285	39	0	[2, 4, 7]	0	0	3	2	1	
1	4286	24	0	[10, 12, 0, 1]	0	2	3	2	1	
1	4287	80	0	[15, 4, 7]	0	1	1	2	2	
1	4288	56	0	[9, 5, 9, 9]	0	0	3	4	1	
1	4289	23	0	[13, 11, 12]	2	0	1	2	1	
1	4290	86	1	[3, 3, 5]	0	3	3	3	2	
1	4291	30	0	[]	0	0	1	2	1	
1	4292	51	0	[]	0	0	3	3	1	
1	4293	41	0	[3]	0	4	1	2	1	
