Area	Name	Age	MarriageStatus	kidsAges	StudentD	Income	Housetype	nRooms	JobType
1	3812	30	0	[12, 14, 4]	0	9012	3	3	1	
1	3813	25	1	[4, 17, 15]	1	16856	3	4	1	
1	3814	47	1	[3, 2]	0	3230	3	5	1	
1	3815	18	0	[10, 0]	0	2288	3	3	1	
1	3816	24	0	[14, 8]	0	106493	3	3	1	
1	3817	25	0	[3, 15]	0	7554	3	4	1	
1	3818	36	0	[7, 7, 6, 0]	0	99806	3	3	1	
1	3819	24	1	[5, 7, 1, 9]	2	18986	1	1	1	
1	3820	77	1	[5, 15, 7, 0]	0	14333	3	4	2	
1	3821	65	0	[3, 6, 9, 12]	0	14911	1	1	1	
1	3822	29	0	[]	0	112587	3	5	1	
1	3823	19	1	[]	0	13358	3	3	1	
1	3824	59	0	[8, 4, 8, 9]	0	103336	3	3	1	
1	3825	73	0	[6]	0	1327	2	3	2	
1	3826	32	0	[15, 5]	0	3049	3	3	1	
1	3827	54	1	[16, 6]	0	14804	1	2	1	
1	3828	48	0	[1, 11, 13, 17]	0	12625	3	3	1	
1	3829	55	0	[14]	0	14173	3	5	1	
1	3830	18	0	[10]	0	13295	3	4	1	
1	3831	18	0	[]	3	10036	1	2	1	
1	3832	20	0	[2, 8, 16, 1]	3	7131	3	3	1	
1	3833	43	0	[15, 8, 6]	0	11956	3	3	1	
1	3834	30	0	[]	0	112026	3	3	1	
1	3835	18	0	[]	0	5575	3	5	1	
1	3836	60	0	[]	0	12364	1	4	1	
1	3837	32	1	[2, 12]	0	14708	2	3	1	
1	3838	52	1	[17, 15, 12, 14]	0	1963	3	3	1	
1	3839	45	1	[11]	0	14002	3	4	1	
1	3840	27	0	[12, 10, 7]	0	68	1	2	1	
1	3841	62	0	[2]	0	108593	1	2	1	
1	3842	24	0	[1, 9, 4]	3	13964	2	3	1	
1	3843	53	1	[1, 10, 4, 16]	0	113781	1	4	1	
1	3844	35	0	[6, 14, 0, 1]	0	8376	3	4	1	
1	3845	66	1	[]	0	15742	3	2	2	
1	3846	36	0	[16, 7, 8, 1]	0	9130	3	2	1	
1	3847	21	1	[7, 13]	3	2059	3	4	1	
1	3848	18	0	[13, 17, 2]	2	27139	3	5	1	
1	3849	35	0	[3, 2, 6, 6]	0	2853	3	2	1	
1	3850	20	1	[7, 12]	0	15451	3	5	1	
1	3851	51	1	[16, 16, 5, 6]	0	13106	3	4	1	
1	3852	61	0	[]	0	2580	1	4	1	
1	3853	35	0	[5, 5]	0	14396	3	3	1	
1	3854	68	0	[10]	0	107451	3	2	2	
1	3855	20	0	[9, 3, 7, 15]	1	3942	3	5	1	
1	3856	55	0	[12]	0	15391	3	3	1	
1	3857	42	1	[4, 15, 3, 7]	0	5460	3	3	1	
1	3858	19	0	[]	0	5710	3	3	1	
1	3859	36	1	[16, 4, 12]	0	118376	1	1	1	
1	3860	36	0	[14, 10, 2, 2]	2	18385	3	5	1	
1	3861	72	0	[16, 4, 10, 17]	0	1620	3	2	2	
1	3862	57	1	[13, 13, 4]	0	1222	1	2	0	
1	3863	25	0	[13]	1	13675	1	2	0	
1	3864	27	0	[12, 13, 14]	0	2835	3	3	1	
1	3865	44	1	[15]	0	1233	1	2	1	
1	3866	79	0	[14, 17, 1]	3	7475	3	4	2	
1	3867	25	0	[]	3	16259	1	2	1	
1	3868	18	0	[15, 12, 3, 8]	2	24320	3	3	1	
1	3869	23	1	[12]	0	9967	3	2	1	
1	3870	42	1	[0, 10, 5, 14]	0	435	1	1	1	
1	3871	47	1	[2, 4]	0	3637	3	3	1	
1	3872	46	1	[13, 4]	0	14200	3	1	1	
1	3873	65	1	[10]	0	116069	3	3	1	
1	3874	22	0	[3]	1	24211	3	5	1	
1	3875	46	1	[1]	0	15778	2	3	1	
1	3876	85	1	[3, 11]	0	11509	1	2	2	
1	3877	22	0	[17, 0, 2]	2	15789	1	2	1	
1	3878	19	0	[]	0	2709	1	1	1	
1	3879	34	0	[11, 6]	0	2901	3	3	1	
1	3880	54	0	[4]	0	3205	3	5	1	
1	3881	44	0	[]	0	12169	3	3	1	
1	3882	37	0	[]	0	1848	1	4	1	
1	3883	84	1	[10, 17, 6, 6]	0	6114	3	3	2	
1	3884	24	1	[15, 2]	0	13033	3	3	1	
1	3885	48	0	[9, 16, 10]	0	13248	1	1	1	
1	3886	22	0	[5, 11]	1	5748	3	4	1	
1	3887	43	0	[10, 2, 9]	0	8557	3	3	1	
1	3888	46	1	[12, 14, 1, 1]	0	2392	3	3	1	
1	3889	22	0	[17, 17, 9, 2]	0	2576	3	3	1	
1	3890	25	1	[]	3	13717	3	3	1	
1	3891	21	0	[]	2	119012	3	4	1	
1	3892	57	0	[]	0	3002	3	3	1	
1	3893	21	0	[15, 8]	0	109963	3	4	1	
1	3894	32	0	[10, 5, 3]	0	14217	3	3	1	
1	3895	83	0	[5, 10]	0	12597	3	2	2	
1	3896	36	0	[8, 10]	0	714	3	3	1	
1	3897	38	1	[4, 4]	0	11762	3	3	1	
1	3898	61	0	[]	0	13058	3	1	1	
1	3899	36	1	[14]	0	13937	1	2	1	
1	3900	27	1	[7]	0	3229	3	4	1	
1	3901	28	0	[]	0	14165	3	3	1	
1	3902	26	0	[0, 14]	0	103689	3	5	1	
1	3903	43	0	[]	0	2717	1	2	1	
1	3904	66	1	[3, 8, 7]	0	2884	3	2	2	
1	3905	42	0	[6, 8, 14, 17]	0	111208	1	2	1	
1	3906	25	0	[11, 14]	0	2962	1	1	0	
1	3907	40	0	[]	0	4405	3	3	1	
1	3908	19	0	[17, 16, 15, 16]	1	4638	3	2	1	
1	3909	77	0	[3, 12, 15, 4]	0	3049	1	1	2	
1	3910	27	0	[14, 6]	0	2988	3	2	1	
1	3911	31	0	[]	0	2787	3	4	1	
1	3912	25	0	[3, 7, 2, 12]	1	9024	1	2	1	
1	3913	21	0	[]	1	16735	3	2	1	
1	3914	21	0	[]	0	13069	3	3	1	
1	3915	58	1	[0]	0	1499	1	2	1	
1	3916	19	0	[10, 3, 7]	0	118040	1	2	1	
1	3917	25	0	[]	0	116917	1	2	1	
1	3918	62	0	[2, 12, 10, 16]	0	11857	3	2	1	
1	3919	19	1	[]	0	7579	1	2	1	
1	3920	60	0	[]	0	15423	1	2	0	
1	3921	23	0	[2, 6, 13, 8]	1	7642	1	1	1	
1	3922	83	0	[]	0	2832	3	4	2	
1	3923	40	0	[]	0	10837	1	2	0	
1	3924	21	0	[17, 10]	1	24514	3	5	1	
1	3925	50	0	[14, 17, 17, 13]	3	3829	3	2	1	
1	3926	61	0	[13, 15]	0	112230	3	3	1	
1	3927	47	0	[]	0	108760	1	2	1	
1	3928	43	0	[6, 17]	0	10078	3	4	1	
1	3929	64	0	[16, 13, 14, 15]	0	1886	3	4	0	
1	3930	65	0	[13]	0	2412	3	4	1	
1	3931	29	0	[6, 14]	0	14002	1	1	1	
1	3932	30	0	[9, 6, 13, 2]	0	12332	3	2	1	
1	3933	48	0	[]	0	13795	3	3	1	
1	3934	34	0	[17, 2, 5]	0	111188	3	3	1	
1	3935	58	1	[2]	0	2008	3	4	1	
1	3936	23	1	[15, 17, 1, 15]	2	25038	3	3	1	
1	3937	75	0	[]	0	14194	3	3	2	
1	3938	19	0	[]	1	3187	1	2	1	
1	3939	32	0	[13]	0	965	3	3	1	
1	3940	21	0	[17, 2, 6]	2	661	3	3	1	
1	3941	18	0	[2, 0]	2	11696	3	4	1	
1	3942	31	0	[8, 2]	0	13325	3	5	1	
1	3943	85	1	[9, 15, 1, 7]	0	13294	1	1	2	
1	3944	71	1	[7, 10]	0	107534	3	4	2	
1	3945	30	0	[8, 3]	0	14820	3	3	1	
1	3946	67	0	[2]	0	99140	3	4	2	
1	3947	22	0	[]	0	13328	3	3	1	
1	3948	25	1	[10, 10, 14, 0]	0	8974	1	2	1	
1	3949	28	0	[9]	0	14452	3	4	1	
1	3950	48	1	[14, 1, 13]	0	2557	3	5	1	
1	3951	71	0	[]	0	2770	3	4	2	
1	3952	34	0	[]	0	114333	2	4	1	
1	3953	24	1	[15, 6, 14]	0	11711	1	1	1	
1	3954	62	0	[16, 3, 14, 6]	0	114741	3	3	1	
1	3955	65	0	[8, 5]	0	11406	3	2	1	
1	3956	31	0	[12, 3]	0	15193	3	4	1	
1	3957	31	1	[2]	0	116585	3	3	1	
1	3958	64	0	[5, 6, 17]	0	12815	1	2	1	
1	3959	74	0	[]	0	2405	3	4	2	
1	3960	73	0	[4, 15]	0	13309	1	2	2	
1	3961	58	0	[7, 4]	0	12857	3	2	1	
1	3962	66	0	[15]	0	8565	3	3	2	
1	3963	55	0	[11, 4, 10, 11]	0	96699	3	5	1	
1	3964	21	1	[11, 3, 11]	0	3402	3	4	1	
1	3965	25	1	[9, 7, 0, 4]	0	15196	3	5	1	
1	3966	20	0	[14, 17, 14]	0	118113	3	4	0	
1	3967	24	0	[3, 9]	2	25223	3	4	1	
1	3968	19	0	[7, 16]	2	10999	3	4	1	
1	3969	24	0	[6, 12, 3, 10]	1	4327	3	3	1	
1	3970	48	0	[5]	0	11097	2	4	1	
1	3971	69	0	[2, 14, 16, 12]	0	8362	1	2	2	
1	3972	20	1	[13, 11, 9]	3	8916	1	2	1	
1	3973	68	0	[13, 14, 7]	0	3712	3	3	2	
1	3974	29	1	[13, 10, 14]	0	9275	3	3	1	
1	3975	79	1	[3, 5]	0	2709	1	2	2	
1	3976	24	0	[]	3	9801	3	3	1	
1	3977	20	0	[15, 1, 2]	2	15764	1	1	1	
1	3978	24	0	[8, 14, 14, 14]	0	103504	3	3	1	
1	3979	24	0	[2]	2	10701	3	5	1	
1	3980	52	0	[8]	0	3043	3	4	1	
1	3981	55	0	[14]	0	5440	1	2	1	
1	3982	25	0	[16, 8, 16]	1	13485	3	3	1	
1	3983	19	0	[0, 9, 13]	0	2462	3	5	1	
1	3984	73	0	[4, 16, 7]	0	692	3	3	2	
1	3985	34	0	[]	0	109332	1	2	1	
1	3986	24	0	[]	0	106635	3	3	1	
1	3987	22	1	[]	0	14076	1	2	0	
1	3988	34	0	[0]	0	13834	3	3	1	
1	3989	34	0	[15, 6, 10]	0	5706	1	2	1	
1	3990	34	0	[11, 4]	0	11033	1	2	1	
1	3991	45	0	[16, 15, 12, 11]	0	8802	3	3	0	
1	3992	50	0	[]	0	794	1	1	1	
1	3993	29	0	[]	0	5662	3	2	1	
1	3994	88	1	[16, 3, 9, 9]	0	4860	3	2	2	
1	3995	24	1	[12, 0]	1	9920	2	2	1	
1	3996	24	1	[9]	3	4455	3	3	1	
1	3997	23	0	[8, 9, 12]	1	24334	3	5	1	
1	3998	55	0	[]	0	107039	1	2	1	
1	3999	21	0	[3]	0	2782	3	4	0	
1	4000	21	0	[]	3	24704	3	3	1	
1	4001	20	1	[0, 3, 17, 4]	3	149	3	4	1	
1	4002	30	1	[6, 15, 10, 17]	0	14125	3	3	1	
1	4003	50	1	[9, 13, 9]	0	3513	1	1	1	
1	4004	26	0	[17, 0, 11]	0	105661	2	3	1	
1	4005	47	0	[16, 1]	0	3197	1	1	1	
1	4006	86	1	[14, 14]	0	2409	3	3	2	
1	4007	86	0	[15, 0]	0	13179	3	3	2	
1	4008	23	0	[6]	0	2860	1	2	1	
1	4009	20	0	[12, 17]	0	96601	3	3	1	
1	4010	23	0	[3]	0	7915	3	2	1	
1	4011	19	0	[8, 15]	0	117515	3	3	1	
1	4012	44	0	[]	0	13417	3	5	1	
1	4013	30	0	[0]	0	112731	3	5	0	
1	4014	73	0	[15, 3, 7]	0	15607	3	3	2	
1	4015	19	0	[11, 10]	0	11782	3	5	1	
1	4016	71	1	[1, 3, 15]	0	12008	3	4	2	
1	4017	54	0	[]	0	2632	1	1	1	
1	4018	18	1	[]	0	112582	1	2	1	
1	4019	42	0	[5, 8]	0	113221	3	3	0	
1	4020	29	1	[14, 1]	0	5099	1	1	1	
1	4021	22	0	[14, 7, 0, 2]	3	23383	3	4	1	
1	4022	86	0	[8, 17]	0	15104	3	3	2	
1	4023	82	0	[5, 16, 12, 0]	0	11915	3	3	2	
1	4024	28	0	[10, 17, 9, 3]	0	15644	3	3	1	
1	4025	61	0	[16, 12, 0, 6]	0	105811	3	4	1	
1	4026	26	0	[9, 4, 17, 10]	0	13867	3	3	1	
1	4027	31	0	[1, 5, 13, 8]	0	15250	3	3	1	
1	4028	33	1	[]	0	96621	1	2	1	
1	4029	23	0	[12, 3, 5, 11]	3	11532	3	2	1	
1	4030	38	0	[17, 6]	0	2457	3	3	1	
1	4031	39	0	[1, 3, 13]	3	13257	3	3	1	
1	4032	33	1	[0, 17]	0	6043	3	5	1	
1	4033	28	0	[10]	0	1378	3	3	1	
1	4034	23	1	[17, 13, 2, 10]	2	1018	3	2	1	
1	4035	45	0	[2, 17]	0	2007	1	2	1	
1	4036	74	0	[9, 15]	0	111343	3	4	2	
1	4037	43	0	[16, 9, 17, 4]	0	13999	2	3	1	
1	4038	61	0	[3, 12]	0	4602	3	3	1	
1	4039	33	0	[12]	1	12342	3	5	1	
1	4040	65	1	[]	0	15694	3	4	1	
1	4041	58	0	[]	0	2749	3	5	1	
1	4042	71	0	[12, 17, 10, 0]	0	14655	3	3	2	
1	4043	29	1	[14, 4, 9]	0	5119	3	3	1	
1	4044	44	0	[]	0	15028	3	5	1	
1	4045	18	1	[16, 13, 8]	1	16729	3	3	1	
1	4046	62	0	[]	0	13869	3	4	0	
1	4047	24	0	[6, 2, 10]	3	7198	3	2	1	
1	4048	21	0	[8, 13, 1]	0	4932	3	2	1	
1	4049	28	0	[]	0	3040	3	3	1	
1	4050	22	0	[0, 12, 2, 13]	1	11704	3	5	1	
1	4051	67	0	[10]	0	2948	3	4	2	
1	4052	20	0	[0, 8]	0	7748	2	3	1	
1	4053	19	1	[]	0	2749	3	3	1	
1	4054	67	1	[8]	0	9595	1	1	2	
1	4055	29	1	[7, 16, 2, 17]	3	402	3	3	1	
1	4056	60	0	[16, 2, 12]	0	2882	3	4	1	
1	4057	42	0	[9, 14, 11, 12]	0	3207	3	5	1	
1	4058	77	0	[2]	0	5795	3	4	2	
1	4059	45	0	[2]	0	2856	3	3	1	
1	4060	44	0	[4]	0	990	3	3	1	
1	4061	36	0	[8, 12, 15, 15]	0	14403	1	2	1	
1	4062	23	1	[]	1	4620	3	5	1	
1	4063	72	0	[15, 4, 10, 10]	0	107796	3	4	2	
1	4064	18	0	[4, 8]	3	4578	2	3	1	
1	4065	56	0	[9, 10]	0	12772	1	2	1	
1	4066	36	1	[15, 5, 8]	3	22404	3	2	1	
1	4067	73	1	[4, 2]	0	13319	3	3	2	
1	4068	42	1	[14, 11, 14, 2]	0	108547	1	1	0	
1	4069	26	0	[3, 8, 1]	0	2127	1	1	1	
1	4070	59	0	[]	0	2896	3	4	1	
1	4071	25	0	[9]	1	4328	1	1	1	
1	4072	72	0	[0, 9, 3, 12]	0	112326	1	1	2	
1	4073	35	0	[]	0	5728	3	1	1	
1	4074	56	0	[9, 15]	0	15514	1	2	1	
1	4075	24	0	[15]	1	179	3	4	1	
1	4076	37	0	[]	3	15788	3	3	0	
1	4077	27	0	[13, 5]	0	13616	3	4	1	
1	4078	51	1	[]	0	103981	3	5	1	
1	4079	20	1	[4, 7, 15, 12]	0	2567	2	2	1	
1	4080	52	0	[7, 1, 3, 15]	0	14476	3	3	1	
1	4081	26	1	[]	0	2733	3	3	1	
1	4082	36	0	[17, 3, 14, 1]	0	96679	3	4	1	
1	4083	78	0	[17, 11, 10, 9]	0	117748	3	4	2	
1	4084	82	1	[0, 15, 4]	0	14525	3	2	2	
1	4085	69	1	[14]	0	2436	3	5	2	
1	4086	72	0	[]	0	14358	1	2	2	
1	4087	35	1	[12]	3	4620	3	3	1	
1	4088	19	0	[11]	0	2946	3	4	1	
1	4089	50	0	[13, 12, 11, 0]	0	110108	2	2	1	
1	4090	30	1	[]	0	3012	2	3	0	
1	4091	32	0	[]	0	12204	1	1	1	
1	4092	29	0	[4, 8, 6, 13]	1	4348	3	3	1	
1	4093	48	1	[16]	0	3345	3	5	1	
1	4094	25	1	[16, 6, 1]	0	1929	3	2	1	
1	4095	56	1	[4, 14]	0	2104	3	3	1	
1	4096	87	0	[5, 14, 11]	0	108146	1	1	2	
1	4097	49	0	[8, 1]	0	5897	1	1	1	
1	4098	69	1	[]	0	15795	3	2	2	
1	4099	83	0	[0, 12, 13, 7]	0	9296	3	4	2	
1	4100	75	1	[6]	0	12502	1	1	2	
1	4101	23	0	[0]	2	12728	3	3	1	
1	4102	37	0	[9, 2, 16]	0	9914	3	3	1	
1	4103	72	0	[]	0	13932	3	3	2	
1	4104	21	0	[4, 2, 9]	3	6013	3	3	1	
1	4105	38	1	[9, 8, 17, 2]	0	3173	3	5	1	
1	4106	60	1	[13]	0	2761	3	3	1	
1	4107	24	0	[9, 9, 7, 7]	3	2482	3	4	1	
1	4108	89	0	[0, 16, 1, 2]	0	2679	3	3	2	
1	4109	22	0	[13, 17, 10]	1	12848	3	3	0	
1	4110	28	1	[10]	0	2796	3	2	0	
1	4111	60	1	[15, 1, 7, 4]	0	4501	1	2	1	
1	4112	21	0	[3, 14]	0	3201	1	2	1	
1	4113	23	0	[2, 0, 0]	1	11870	3	3	0	
1	4114	66	0	[8, 10, 8]	0	14642	1	2	2	
1	4115	34	0	[]	0	100486	1	2	1	
1	4116	37	1	[13, 5, 7]	0	12658	1	2	1	
1	4117	31	0	[11, 14, 15, 8]	0	2805	3	3	1	
1	4118	22	0	[10, 0, 10]	0	2460	1	1	0	
1	4119	89	0	[5]	0	8856	3	3	2	
1	4120	20	0	[10, 11]	2	12191	3	5	1	
1	4121	86	0	[4, 10]	0	12161	3	4	2	
1	4122	63	0	[3, 16, 15, 4]	0	1375	3	3	0	
1	4123	49	0	[7, 16, 15]	0	10477	1	2	1	
1	4124	46	0	[]	2	17556	3	4	1	
1	4125	24	0	[8, 10]	0	13511	3	3	1	
1	4126	61	1	[6]	0	3201	3	4	1	
1	4127	88	0	[7, 16, 12, 13]	0	110746	2	3	2	
1	4128	34	0	[13]	0	103478	1	2	1	
1	4129	65	0	[1, 0, 12, 7]	0	3109	3	2	1	
1	4130	43	0	[0]	0	3731	1	2	1	
1	4131	71	0	[7, 12, 10]	0	100700	3	4	2	
1	4132	37	0	[14]	0	2407	1	2	1	
1	4133	27	1	[]	0	5290	3	3	1	
1	4134	25	0	[4, 5, 1, 17]	0	3616	3	5	1	
1	4135	20	0	[]	1	10778	1	2	1	
1	4136	68	1	[]	0	10526	3	4	2	
1	4137	20	0	[10, 13, 0, 17]	0	11509	3	2	0	
1	4138	74	0	[6, 2]	0	946	3	3	2	
1	4139	45	1	[9, 0, 12, 8]	0	13469	3	4	1	
1	4140	78	0	[6, 10, 17]	0	2736	3	2	2	
1	4141	40	0	[]	0	116619	3	5	1	
1	4142	47	1	[12, 4, 9, 3]	0	1829	1	2	1	
1	4143	55	0	[]	0	3088	1	2	1	
1	4144	30	1	[5, 17, 1, 7]	0	2547	1	2	1	
1	4145	36	0	[5, 7, 1, 1]	0	3859	3	5	1	
1	4146	37	0	[2]	0	11506	2	3	1	
1	4147	38	1	[14, 12]	0	2337	3	5	1	
1	4148	69	0	[11, 13, 3]	0	1025	3	5	2	
1	4149	26	1	[14]	0	13362	1	3	1	
1	4150	39	1	[3]	0	2370	3	2	1	
1	4151	48	0	[13, 12, 17]	0	9625	1	2	1	
1	4152	27	0	[1, 0, 1]	0	113543	1	3	1	
1	4153	55	1	[15, 12]	0	13140	1	3	1	
1	4154	21	0	[15]	0	2230	1	2	1	
1	4155	21	0	[12, 13, 12, 13]	3	10792	3	4	1	
1	4156	31	0	[16, 16, 8]	0	2585	1	2	1	
1	4157	40	0	[4, 7, 9, 5]	0	2936	3	4	1	
1	4158	21	0	[11, 15, 4]	2	4543	3	3	1	
1	4159	65	0	[7, 15, 6]	0	1726	1	2	1	
1	4160	70	1	[15]	0	2763	3	3	2	
1	4161	67	0	[5, 12, 3]	0	11943	1	1	2	
1	4162	24	0	[17, 11, 10]	1	4412	3	1	0	
1	4163	36	1	[8]	0	112494	3	5	1	
1	4164	26	0	[16, 7, 1, 10]	0	2424	1	2	1	
1	4165	24	0	[]	0	109603	3	3	1	
1	4166	62	0	[15, 17, 0, 14]	0	12285	2	4	1	
1	4167	69	0	[]	0	115765	3	4	2	
1	4168	73	0	[15]	0	5402	3	5	2	
1	4169	22	0	[9, 6, 14]	3	16259	1	2	1	
1	4170	54	1	[4]	0	5467	1	2	1	
1	4171	25	0	[10]	0	101506	3	3	1	
1	4172	34	1	[14, 16, 1, 6]	0	95948	3	4	1	
1	4173	54	1	[9, 15, 3, 15]	0	110188	1	1	1	
1	4174	35	0	[2]	0	1825	1	2	1	
1	4175	47	0	[15, 13, 7, 17]	0	2628	1	1	1	
1	4176	88	0	[8, 0, 5, 17]	0	2725	3	3	2	
1	4177	50	0	[11, 5]	0	2798	1	2	1	
1	4178	43	0	[1]	0	2893	1	2	1	
1	4179	28	0	[8, 14]	0	95755	3	4	1	
1	4180	26	1	[]	0	13645	3	3	1	
1	4181	55	1	[]	0	3054	1	2	1	
1	4182	49	1	[12, 6, 15, 3]	0	3137	3	4	1	
1	4183	46	0	[12]	0	14355	3	2	1	
1	4184	21	0	[]	3	8712	3	3	1	
1	4185	65	1	[15, 9, 14, 0]	0	10171	3	4	1	
1	4186	45	0	[8, 17]	0	12200	3	5	1	
1	4187	58	0	[]	0	103887	3	4	1	
1	4188	25	0	[9, 2, 13]	0	13930	1	2	1	
1	4189	52	0	[]	0	9901	1	2	1	
1	4190	18	0	[14]	2	4580	1	3	1	
1	4191	30	1	[7]	0	119913	1	1	1	
1	4192	75	0	[12]	0	2738	3	2	2	
1	4193	46	1	[]	0	107408	3	3	1	
1	4194	45	0	[]	0	2517	3	3	1	
1	4195	60	0	[8, 13]	0	8157	2	3	1	
1	4196	44	0	[8, 10, 11, 15]	0	9795	3	4	0	
1	4197	77	1	[2, 13]	0	10873	3	5	2	
1	4198	76	1	[]	0	96090	3	3	2	
1	4199	45	1	[11, 8, 17]	0	100888	2	2	0	
1	4200	32	0	[9, 16, 3]	3	17711	3	2	1	
1	4201	28	0	[11, 0]	0	14685	3	3	1	
1	4202	25	1	[]	3	19684	3	4	1	
1	4203	19	1	[9, 0]	0	116272	3	4	1	
1	4204	79	0	[6, 17, 14, 3]	0	3026	3	5	2	
1	4205	34	0	[]	0	2703	3	3	0	
1	4206	40	0	[5]	0	592	1	2	1	
1	4207	25	0	[8, 7]	3	19616	3	3	1	
1	4208	25	0	[11, 3]	0	3188	1	2	1	
1	4209	22	1	[11, 17, 10, 8]	0	2834	1	2	1	
1	4210	41	1	[]	0	8331	3	5	1	
1	4211	56	0	[16, 12, 0, 14]	0	8353	3	3	1	
1	4212	49	0	[13, 9, 11]	0	7767	3	5	1	
1	4213	72	0	[7, 1]	0	3176	3	5	2	
1	4214	71	0	[13, 11, 4, 1]	3	7342	3	3	2	
1	4215	71	1	[4, 0]	0	10988	3	3	2	
1	4216	22	0	[12, 0]	0	3170	3	3	1	
1	4217	19	1	[8, 17, 14, 16]	3	5113	3	3	1	
1	4218	82	0	[3, 10, 17]	0	3696	3	2	2	
1	4219	40	0	[2, 11, 15]	0	2722	3	2	1	
1	4220	71	1	[14]	0	2192	3	3	2	
1	4221	19	0	[9]	3	19117	3	3	1	
1	4222	26	0	[14, 9]	0	3596	1	2	1	
1	4223	40	0	[0, 15, 12, 10]	0	10868	1	2	1	
1	4224	34	0	[14, 0, 4]	0	703	3	4	1	
1	4225	45	0	[0, 4, 13]	0	117172	3	2	1	
1	4226	18	0	[10]	3	15019	2	3	1	
1	4227	23	0	[14, 11]	2	10259	1	2	1	
1	4228	53	0	[5, 12]	0	104313	3	3	1	
1	4229	78	0	[4, 8, 14, 15]	0	2614	1	2	2	
1	4230	85	0	[6]	0	2365	3	2	2	
1	4231	18	0	[16]	1	12539	3	4	1	
1	4232	70	1	[11, 5]	0	106227	3	5	2	
1	4233	19	0	[15]	0	3172	2	2	1	
1	4234	78	0	[8, 16, 2]	0	2597	3	3	2	
1	4235	62	0	[]	0	5591	3	5	1	
1	4236	38	0	[2]	0	14268	3	4	1	
1	4237	59	1	[0, 2, 0, 15]	0	2901	3	5	1	
1	4238	18	1	[8, 17, 15, 11]	0	13480	2	3	1	
1	4239	27	1	[16]	0	13018	1	2	1	
1	4240	46	0	[9, 2, 9, 4]	0	100735	3	3	1	
1	4241	59	1	[7, 12, 15, 17]	0	102310	1	2	0	
1	4242	39	0	[3, 17, 12]	0	14757	3	5	1	
1	4243	47	0	[15, 11]	0	111272	3	4	1	
1	4244	76	1	[11, 16, 11]	2	6898	3	3	2	
1	4245	27	0	[0]	0	4043	3	2	1	
1	4246	54	0	[5]	0	13937	3	2	1	
1	4247	22	0	[1, 13, 6]	2	9220	1	2	1	
1	4248	52	0	[1, 17, 16]	0	15304	1	2	0	
1	4249	21	1	[17]	0	14035	1	1	1	
1	4250	35	1	[4, 1]	1	8330	3	3	1	
1	4251	60	1	[11]	0	4119	3	4	1	
1	4252	36	0	[5, 2, 6]	0	2694	3	5	1	
1	4253	30	0	[15, 5]	0	5892	3	4	0	
1	4254	18	0	[]	1	19397	1	2	1	
1	4255	35	1	[3, 3, 12]	0	2457	3	2	1	
1	4256	29	0	[12]	0	11590	3	3	1	
1	4257	69	1	[]	0	4136	3	3	2	
1	4258	20	1	[10, 12]	0	2244	1	3	1	
1	4259	21	0	[6, 12]	1	7605	3	4	1	
1	4260	23	0	[12, 10, 5]	3	6378	3	5	0	
1	4261	51	0	[0, 2]	0	14401	1	1	1	
1	4262	31	0	[10, 8, 8]	0	5868	1	2	1	
1	4263	31	0	[4, 14, 17]	0	2471	3	2	1	
1	4264	39	0	[]	0	11626	3	3	1	
1	4265	47	1	[14]	0	2924	3	3	1	
1	4266	20	0	[13, 3, 5]	1	2265	3	5	1	
1	4267	19	0	[2, 15, 2, 1]	0	103266	1	1	1	
1	4268	47	0	[]	0	12598	1	2	1	
1	4269	64	1	[7]	0	5087	3	3	1	
1	4270	81	0	[16, 10]	0	12137	3	5	2	
1	4271	23	0	[16, 4]	0	8250	3	3	1	
1	4272	27	1	[6, 3, 15, 11]	0	12107	3	2	1	
1	4273	43	0	[3, 3]	0	2824	3	3	1	
1	4274	48	0	[5, 17, 6]	0	2840	1	2	0	
1	4275	54	0	[3, 15]	0	14164	3	3	1	
1	4276	50	0	[12, 2, 10, 0]	0	106999	3	5	1	
1	4277	63	0	[1]	0	117599	1	4	1	
1	4278	23	1	[]	0	9708	3	3	1	
1	4279	60	0	[2]	0	15071	3	3	1	
1	4280	24	0	[]	0	771	1	2	1	
1	4281	33	1	[16, 6, 11]	0	14977	1	2	1	
1	4282	37	0	[3, 5]	0	110060	3	2	0	
1	4283	63	0	[3, 9]	0	263	1	2	1	
1	4284	19	0	[]	1	17842	3	5	1	
1	4285	75	1	[5, 15, 7]	0	3919	3	5	2	
1	4286	69	0	[]	0	12955	2	3	2	
1	4287	34	0	[0]	0	2632	2	2	1	
1	4288	58	0	[7, 8, 1]	0	10144	3	3	1	
1	4289	31	1	[11]	0	9265	3	2	1	
1	4290	30	1	[10, 10]	3	19490	3	5	1	
1	4291	39	1	[4, 17, 6, 0]	0	1158	3	4	1	
1	4292	41	0	[7, 14, 7]	0	13947	3	4	1	
1	4293	26	0	[2, 11, 4]	0	119971	3	3	0	
1	4294	25	1	[9, 9, 10]	2	13563	3	3	1	
1	4295	37	1	[]	0	12117	3	4	0	
1	4296	65	0	[]	0	11781	3	4	1	
1	4297	30	1	[11, 16, 17, 1]	0	5587	1	3	1	
1	4298	28	0	[3, 9, 13]	0	12846	1	2	1	
1	4299	32	0	[15, 7, 3, 10]	0	11366	2	3	0	
